,Std3,Std2,Mean2,Std1,PToP1,PToP4,PToP2,Std4,Kurtosis1,Kurtosis4
95,0.0,0.0,0.0092558311736394,0.038067379418171954,0.008,0.004901960784313722,0.0,0.04945813028833866,0.014684850693369635,0.015712595188147088
96,0.6334114187473956,0.6711334278112101,0.6767863754165124,0.7288869327478149,0.4928,0.48856209150326796,0.8095238095238095,0.7327990027388084,0.36090399142514373,0.3575165956773244
97,0.0,0.0,0.0092558311736394,0.026721445261290916,0.009600000000000004,0.0032679738562091526,0.0,0.036564904070917406,0.015360853575242465,0.016258207468527235
98,0.0,0.0,0.0092558311736394,0.02138208849503881,0.006399999999999996,0.0032679738562091526,0.0,0.03180050120627069,0.015666882971035155,0.016697786982828526
99,0.0021588487862688336,0.0,0.0092558311736394,0.01695025245931492,0.011199999999999995,0.0032679738562091526,0.0,0.024577759939775554,0.016169708005328107,0.017323388252971174
100,0.0,0.0,0.0092558311736394,0.008000514149091281,0.020799999999999992,0.0032679738562091526,0.0,0.012902960113438264,0.019326604211565145,0.018659858371905123
101,0.002158848786268833,0.0,0.0092558311736394,0.0058651764658281536,0.011199999999999995,0.0016339869281045694,0.0,0.008458847038436385,0.01698613217195277,0.018946474025020185
102,0.0,0.0,0.0092558311736394,0.005314247815451853,0.017599999999999998,0.004901960784313722,0.0,0.00364233976034678,0.019957495016157876,0.020355804165913427
103,0.0,0.0,0.0092558311736394,0.006116383472344625,0.022399999999999996,0.0016339869281045694,0.0,0.0,0.020774335249368323,0.022173058524924454
104,0.7665924643703625,0.6705709466813979,0.9907441688263605,0.8909964904970411,0.6624000000000001,0.6666666666666667,0.7142857142857142,0.8876116455455857,0.24406985866556072,0.24709227712520548
105,0.0,0.1038242290233301,0.07404664938911515,0.012777762823762057,0.022399999999999996,0.0016339869281045694,0.14285714285714285,0.0015385065625636574,0.018379888289716425,0.0206612532727877
106,0.0021588487862688336,0.0,0.0092558311736394,0.02163614853026763,0.017599999999999998,0.008169934640522875,0.0,0.010494879932343687,0.011748243815398799,0.02060436210304807
107,0.0,0.0,0.0092558311736394,0.02972753227540184,0.015999999999999993,0.01470588235294118,0.0,0.017325123834870407,0.01079884724441478,0.020035147540086055
108,0.0,0.0,0.0092558311736394,0.038869957767016544,0.017599999999999998,0.017973856209150332,0.0,0.025954783564916054,0.009483207683277036,0.01736676392119149
109,0.0,0.0,0.0092558311736394,0.05556596947733439,0.025600000000000005,0.026143790849673207,0.0,0.04599737805413541,0.009211467358907845,0.015665098237798433
110,0.0,0.0,0.0092558311736394,0.06088409443461368,0.022399999999999996,0.026143790849673207,0.0,0.054073181851892874,0.006462666990085571,0.012322636281068854
111,0.5817456111416976,0.49188936490811597,0.37356534616808595,0.4788378275660872,0.44160000000000005,0.4444444444444445,0.5238095238095237,0.4809580084016126,0.4374286618694142,0.44331995807645636
112,0.0,0.09585903710937317,0.0688633839318771,0.060228892211795615,0.020799999999999992,0.027777777777777776,0.14285714285714285,0.06744444213390048,0.0023236436179623135,0.003655559615859713
113,0.0021588487862688336,0.0,0.0092558311736394,0.057034703601923475,0.020799999999999992,0.024509803921568624,0.0,0.0675485082674352,0.0023885068499451406,0.0022529752899066134
